feedback_id,retailer_id,product_id,sale_id,feedback_date,feedback_type,channel,sentiment,description,status,resolution_details
535,3001,123.0,7266,2024-12-17,Sales Service,Phone,Positive,Dolorum officia ut veritatis quae laborum nulla illo officia voluptatum quia mollitia blanditiis architecto sapiente voluptatibus voluptates praesentium aperiam.,Resolved,Quae unde error debitis assumenda numquam excepturi quasi nostrum et repellendus sit.
545,3191,,7388,2024-12-30,Sales Service,Phone,Negative,Quasi optio repudiandae voluptas placeat dignissimos suscipit odio voluptate iste.,Open,
574,3489,106.0,7960,2024-12-14,Quality Issue,Email,Neutral,Repudiandae iure dolore unde qui illo nulla inventore vero illo possimus doloremque inventore placeat quae maxime.,Escalated,
601,3401,138.0,8177,2024-12-14,Sales Service,Whatsapp,Negative,Sed dolorum consectetur corporis eos temporibus nulla fuga ex explicabo nostrum earum occaecati enim cupiditate provident fugiat.,In Progress,
646,3118,153.0,8759,2024-12-05,Sales Service,Email,Positive,Possimus quo porro nam deleniti aspernatur exercitationem quibusdam aut debitis dolore eius similique minima eius laborum quisquam cum labore.,Open,
651,3257,131.0,8822,2024-12-04,Product Suggestion,Whatsapp,Negative,Aperiam id dignissimos non ullam optio sed nesciunt possimus voluptas blanditiis tenetur sed beatae ipsa quo aut repellendus magnam.,Resolved,Laborum maxime aperiam nesciunt suscipit numquam neque nam placeat.
660,3204,118.0,8972,2024-12-17,Delivery Issue,Phone,Neutral,Odio vero omnis commodi ea neque doloribus alias possimus voluptas consequatur quasi quasi.,Closed,Enim numquam dicta nulla ullam ipsam modi.
676,3137,117.0,9127,2024-12-11,Delivery Issue,Distributor Portal,Neutral,Voluptate sapiente cumque veniam voluptates sed quam beatae quos rerum voluptas beatae aliquid nisi exercitationem dolorem suscipit saepe.,Closed,Doloremque facere rem itaque non magnam sapiente.
681,3467,109.0,9190,2024-12-22,Quality Issue,Email,Positive,Odio deserunt minus consequuntur ad quae occaecati placeat adipisci.,Closed,Praesentium quaerat maiores illum vero dolorum sint beatae aperiam atque molestias.
714,3044,117.0,9565,2024-12-07,Query,Email,Neutral,Eligendi expedita omnis nisi odit ea et iusto repellendus illum ipsa consequatur officiis explicabo maxime.,In Progress,
716,3330,126.0,9575,2024-12-15,Sales Service,Phone,Positive,Ut iste beatae dolorum ipsum officia explicabo reiciendis repellat quis consequuntur architecto esse eligendi sapiente.,In Progress,
719,3127,109.0,9654,2024-12-10,Product Suggestion,Sales Rep,Positive,Dolores magnam perferendis quaerat repellendus deserunt voluptatibus dolore pariatur animi tenetur veniam perspiciatis consectetur molestias exercitationem.,Closed,Eaque veniam dicta vitae molestiae dignissimos soluta tempore.
722,3379,129.0,9695,2024-12-24,Order Accuracy,Whatsapp,Negative,Exercitationem exercitationem maiores libero autem corporis doloremque sint voluptates reprehenderit nihil ipsam placeat cum.,In Progress,
726,3331,,9761,2024-12-06,Quality Issue,Sales Rep,Positive,Numquam laboriosam sapiente a similique cum molestiae quo blanditiis culpa temporibus inventore consectetur eligendi in blanditiis voluptatem natus assumenda.,Closed,Enim odio illum dolorem molestiae similique maiores eligendi qui optio porro laborum.
753,3417,104.0,10125,2024-12-18,Quality Issue,Distributor Portal,Positive,Quibusdam veniam repellat ex accusantium animi amet itaque sint ratione laudantium ducimus totam magni.,In Progress,
812,3105,119.0,10890,2024-12-23,Quality Issue,Phone,Neutral,Voluptates perferendis exercitationem occaecati error ut quae consequuntur minima ullam sequi.,Closed,Porro assumenda aspernatur repellat hic repudiandae veritatis ea sunt libero quae.
815,3165,142.0,10922,2024-12-03,Product Suggestion,Phone,Positive,Dignissimos veritatis natus repudiandae adipisci ea accusamus illum architecto esse sit.,Resolved,Eius saepe optio dolorum libero impedit recusandae molestiae illum maiores aperiam repudiandae minima.
