sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
739,3209,159,2024-08-10,1313,35.0,45955.0,0.0,45955.0,,Bank Transfer,E-commerce,INV-516860-7864
791,3427,146,2024-08-29,99,260.0,25740.0,0.0,25740.0,,UPI,General Trade,INV-052569-8386
879,3496,151,2024-08-04,16,199.0,3184.0,0.0,3184.0,,Cheque,General Trade,INV-781912-7174
891,3253,107,2024-08-22,41,120.0,4920.0,0.0,4920.0,,Bank Transfer,General Trade,INV-847947-8742
901,3044,113,2024-08-21,2008,210.0,421680.0,0.0,421680.0,,Credit,Wholesale Distributor,INV-954374-0846
953,3484,148,2024-08-08,789,190.0,149910.0,0.0,149910.0,,Cash,Modern Trade,INV-434698-3646
955,3428,157,2024-08-06,443,30.0,13290.0,0.0,13290.0,,Cheque,General Trade,INV-054625-7513
968,3190,151,2024-08-30,2397,199.0,477003.0,0.0,477003.0,,Credit,Wholesale Distributor,INV-948667-1904
1044,3319,151,2024-08-08,1359,199.0,270441.0,0.0,270441.0,,Cash,E-commerce,INV-660787-6865
1074,3264,160,2024-08-23,795,45.0,35775.0,0.0,35775.0,,Cash,E-commerce,INV-749140-1341
1110,3178,146,2024-08-26,187,260.0,48620.0,0.0,48620.0,,Cheque,General Trade,INV-559234-0217
1112,3212,108,2024-08-13,112,160.0,17920.0,0.0,17920.0,,Cheque,General Trade,INV-173148-4687
1153,3055,124,2024-08-07,1840,180.0,331200.0,0.0,331200.0,,Credit,Wholesale Distributor,INV-921300-7495
1156,3116,107,2024-08-07,172,99.98,20640.0,3442.75,17197.25,506.0,UPI,General Trade,INV-845739-8616
1169,3489,143,2024-08-29,1444,120.0,173280.0,0.0,173280.0,,Bank Transfer,Modern Trade,INV-060203-3662
1193,3095,153,2024-08-03,951,25.0,23775.0,0.0,23775.0,,Bank Transfer,Modern Trade,INV-164000-9314
1196,3404,120,2024-08-22,95,20.0,1900.0,0.0,1900.0,,Credit,General Trade,INV-039044-4233
1203,3133,159,2024-08-18,125,35.0,4375.0,0.0,4375.0,,Bank Transfer,Modern Trade,INV-621782-0805
1206,3116,145,2024-08-11,13,250.0,3250.0,0.0,3250.0,,Cash,General Trade,INV-468089-1250
1261,3029,131,2024-08-18,380,170.0,64600.0,0.0,64600.0,,Bank Transfer,E-commerce,INV-713768-2927
1311,3090,126,2024-08-13,779,650.0,506350.0,0.0,506350.0,,Cash,Modern Trade,INV-762178-9845
1366,3186,161,2024-08-03,1226,80.0,98080.0,0.0,98080.0,,Cash,Wholesale Distributor,INV-434674-0486
1368,3135,158,2024-08-11,1542,30.0,46260.0,0.0,46260.0,,UPI,Modern Trade,INV-690300-9908
1375,3025,104,2024-08-05,685,18.0,12330.0,0.0,12330.0,,Credit,E-commerce,INV-004599-3443
1445,3077,119,2024-08-28,1800,180.0,324000.0,0.0,324000.0,,UPI,E-commerce,INV-372042-2394
1453,3095,118,2024-08-03,617,195.0,120315.0,0.0,120315.0,,Cash,Modern Trade,INV-891490-7331
1462,3347,119,2024-08-02,1955,180.0,351900.0,0.0,351900.0,,Cash,Modern Trade,INV-477007-1080
1491,3355,117,2024-08-28,185,140.0,25900.0,0.0,25900.0,,Cheque,General Trade,INV-320061-9308
1515,3164,111,2024-08-11,1782,450.0,801900.0,0.0,801900.0,,Cheque,Modern Trade,INV-093196-2782
1545,3011,114,2024-08-02,54,10.0,540.0,0.0,540.0,,Credit,General Trade,INV-128394-3365
1627,3109,122,2024-08-30,1204,205.0,246820.0,0.0,246820.0,,Bank Transfer,Modern Trade,INV-523496-7269
1700,3195,119,2024-08-18,906,180.0,163080.0,0.0,163080.0,,Cash,Modern Trade,INV-343969-1615
1702,3277,110,2024-08-18,1151,280.0,322280.0,0.0,322280.0,,Credit,Modern Trade,INV-239608-7504
1712,3256,124,2024-08-20,684,180.0,123120.0,0.0,123120.0,,Cheque,Modern Trade,INV-726455-5058
1748,3085,133,2024-08-04,1996,180.0,359280.0,0.0,359280.0,,UPI,Modern Trade,INV-922435-4206
1781,3090,149,2024-08-30,1241,150.0,186150.0,0.0,186150.0,,Cash,Modern Trade,INV-366942-6245
1813,3388,161,2024-08-28,1127,80.0,90160.0,0.0,90160.0,,Cheque,E-commerce,INV-791759-2982
1818,3492,139,2024-08-24,182,40.0,7280.0,0.0,7280.0,,Cheque,Modern Trade,INV-866646-9140
1834,3159,151,2024-08-11,1635,199.0,325365.0,0.0,325365.0,,Cheque,Modern Trade,INV-977780-1701
1851,3388,109,2024-08-19,907,190.0,172330.0,0.0,172330.0,,Cheque,E-commerce,INV-127955-6969
1869,3173,126,2024-08-27,1165,650.0,757250.0,0.0,757250.0,,Cheque,Modern Trade,INV-282070-1869
1899,3381,146,2024-08-28,1110,260.0,288600.0,0.0,288600.0,,Cash,Modern Trade,INV-138287-4937
1923,3496,107,2024-08-15,141,120.0,16920.0,0.0,16920.0,,UPI,General Trade,INV-723016-4278
1937,3238,107,2024-08-24,17,120.0,2040.0,0.0,2040.0,,UPI,General Trade,INV-106743-6489
1944,3349,126,2024-08-26,1328,650.0,863200.0,0.0,863200.0,,Cheque,Modern Trade,INV-246636-9180
1949,3198,116,2024-08-16,1591,75.0,119325.0,0.0,119325.0,,Cash,Modern Trade,INV-434314-9528
1981,3320,106,2024-08-21,1947,55.0,107085.0,0.0,107085.0,,Credit,E-commerce,INV-730245-2604
2038,3440,122,2024-08-12,1061,205.0,217505.0,0.0,217505.0,,Credit,Modern Trade,INV-434435-4913
2045,3187,146,2024-08-11,200,260.0,52000.0,0.0,52000.0,,Cheque,Modern Trade,INV-188355-7004
2052,3489,122,2024-08-18,1088,205.0,223040.0,0.0,223040.0,,Cheque,Modern Trade,INV-709528-3921
2069,3215,112,2024-08-18,1523,205.0,312215.0,0.0,312215.0,,Bank Transfer,Modern Trade,INV-587526-9842
2093,3243,141,2024-08-22,231,95.0,21945.0,0.0,21945.0,,Cash,Wholesale Distributor,INV-785698-3158
2136,3492,137,2024-08-26,470,95.0,44650.0,0.0,44650.0,,Cash,Modern Trade,INV-645452-3580
2150,3479,133,2024-08-29,231,180.0,41580.0,0.0,41580.0,,UPI,E-commerce,INV-137332-7138
2155,3369,131,2024-08-13,301,170.0,51170.0,0.0,51170.0,,Bank Transfer,Modern Trade,INV-985452-3622
2165,3084,145,2024-08-27,1832,250.0,458000.0,0.0,458000.0,,UPI,Modern Trade,INV-047489-4817
2172,3249,122,2024-08-22,1062,205.0,217710.0,0.0,217710.0,,Cash,E-commerce,INV-333087-7165
2184,3472,129,2024-08-24,2714,50.0,135700.0,0.0,135700.0,,Cheque,Wholesale Distributor,INV-652920-3368
2217,3469,160,2024-08-06,378,45.0,17010.0,0.0,17010.0,,UPI,Modern Trade,INV-618757-4475
2233,3331,106,2024-08-19,1605,55.0,88275.0,0.0,88275.0,,Bank Transfer,Modern Trade,INV-136209-6664
2275,3061,137,2024-08-18,1444,95.0,137180.0,0.0,137180.0,,Cash,Modern Trade,INV-299257-0641
2330,3151,157,2024-08-07,993,30.0,29790.0,0.0,29790.0,,Cash,Modern Trade,INV-485697-6821
2353,3323,149,2024-08-17,392,150.0,58800.0,0.0,58800.0,,Credit,E-commerce,INV-207853-1258
2390,3308,131,2024-08-02,707,170.0,120190.0,0.0,120190.0,,Cheque,Modern Trade,INV-389597-5528
2392,3206,160,2024-08-10,175,45.0,7875.0,0.0,7875.0,,UPI,General Trade,INV-739487-8761
2397,3045,122,2024-08-11,419,205.0,85895.0,0.0,85895.0,,UPI,Modern Trade,INV-152371-8747
2411,3265,127,2024-08-24,95,380.0,36100.0,0.0,36100.0,,UPI,General Trade,INV-210367-8317
2450,3481,115,2024-08-26,1263,20.0,25260.0,0.0,25260.0,,Bank Transfer,Modern Trade,INV-066777-6974
2552,3183,151,2024-08-21,1591,199.0,316609.0,0.0,316609.0,,UPI,Modern Trade,INV-937383-0135
2565,3069,152,2024-08-16,1503,255.0,383265.0,0.0,383265.0,,UPI,E-commerce,INV-050923-9002
2576,3293,101,2024-08-25,172,5.0,860.0,0.0,860.0,,Cheque,General Trade,INV-337804-7612
2577,3416,108,2024-08-25,1816,160.0,290560.0,0.0,290560.0,,Cheque,Modern Trade,INV-658804-4744
2592,3251,113,2024-08-27,20,210.0,4200.0,0.0,4200.0,,Bank Transfer,General Trade,INV-771441-7502
2652,3467,161,2024-08-09,1135,80.0,90800.0,0.0,90800.0,,UPI,E-commerce,INV-170245-4923
2741,3359,129,2024-08-19,130,50.0,6500.0,0.0,6500.0,,UPI,General Trade,INV-027386-8162
2742,3247,133,2024-08-02,976,180.0,175680.0,0.0,175680.0,,UPI,Modern Trade,INV-991806-0215
2774,3057,148,2024-08-01,300,190.0,57000.0,0.0,57000.0,,Credit,Modern Trade,INV-712234-6931
2804,3425,108,2024-08-21,1071,160.0,171360.0,0.0,171360.0,,Bank Transfer,Modern Trade,INV-556678-0445
2819,3245,155,2024-08-03,1950,20.0,39000.0,0.0,39000.0,,Credit,Modern Trade,INV-531224-1490
2820,3362,148,2024-08-31,1034,190.0,196460.0,0.0,196460.0,,UPI,E-commerce,INV-324489-6885
2879,3189,147,2024-08-07,107,280.0,29960.0,0.0,29960.0,,Cash,General Trade,INV-929729-8185
2910,3136,124,2024-08-19,216,180.0,38880.0,0.0,38880.0,,UPI,E-commerce,INV-525644-1560
2963,3037,158,2024-08-03,164,30.0,4920.0,0.0,4920.0,,Bank Transfer,General Trade,INV-553957-7555
2998,3442,116,2024-08-11,406,75.0,30450.0,0.0,30450.0,,UPI,Modern Trade,INV-179581-5925
3027,3412,152,2024-08-12,1010,255.0,257550.0,0.0,257550.0,,Cash,Modern Trade,INV-936932-3196
3065,3202,144,2024-08-16,171,125.0,21375.0,0.0,21375.0,,Cheque,General Trade,INV-839632-4546
3072,3068,147,2024-08-23,75,280.0,21000.0,0.0,21000.0,,Bank Transfer,General Trade,INV-944952-9687
3150,3192,147,2024-08-06,1475,280.0,413000.0,0.0,413000.0,,UPI,E-commerce,INV-729633-8761
3164,3428,127,2024-08-26,53,380.0,20140.0,0.0,20140.0,,UPI,General Trade,INV-207122-2769
3175,3193,130,2024-08-05,128,90.0,11520.0,0.0,11520.0,,Credit,Modern Trade,INV-700066-2421
3187,3049,135,2024-08-07,955,188.55,238750.0,58684.75,180065.25,502.0,Bank Transfer,E-commerce,INV-592610-7692
3226,3339,122,2024-08-01,1419,205.0,290895.0,0.0,290895.0,,Bank Transfer,E-commerce,INV-437628-6262
3256,3064,131,2024-08-17,16,170.0,2720.0,0.0,2720.0,,Cheque,General Trade,INV-163631-2279
3260,3080,123,2024-08-09,81,60.0,4860.0,0.0,4860.0,,Bank Transfer,General Trade,INV-513790-9158
3262,3409,143,2024-08-10,1112,120.0,133440.0,0.0,133440.0,,Credit,Wholesale Distributor,INV-258227-6209
3264,3287,103,2024-08-15,976,12.0,11712.0,0.0,11712.0,,Cheque,Modern Trade,INV-704405-0714
3269,3456,125,2024-08-11,1764,350.0,617400.0,0.0,617400.0,,UPI,Modern Trade,INV-525750-0478
3286,3078,158,2024-08-25,351,30.0,10530.0,0.0,10530.0,,Cash,General Trade,INV-378544-9335
3288,3384,107,2024-08-29,1365,120.0,163800.0,0.0,163800.0,,Cash,Modern Trade,INV-157284-5990
3290,3336,148,2024-08-27,195,190.0,37050.0,0.0,37050.0,,Cash,General Trade,INV-211424-0336
3363,3174,162,2024-08-30,479,300.0,143700.0,0.0,143700.0,,Cheque,Wholesale Distributor,INV-099119-5616
3412,3186,113,2024-08-24,1092,210.0,229320.0,0.0,229320.0,,Credit,Wholesale Distributor,INV-346574-2923
3414,3045,144,2024-08-02,1151,125.0,143875.0,0.0,143875.0,,Cheque,Modern Trade,INV-884455-9687
3439,3191,125,2024-08-18,1269,272.37,444150.0,98512.47,345637.53,512.0,Cheque,Modern Trade,INV-566290-1965
3473,3170,103,2024-08-13,962,12.0,11544.0,0.0,11544.0,,Cheque,Wholesale Distributor,INV-324096-9856
3480,3374,115,2024-08-24,115,20.0,2300.0,0.0,2300.0,,Cash,General Trade,INV-136282-8791
3506,3488,139,2024-08-26,1865,40.0,74600.0,0.0,74600.0,,Cash,E-commerce,INV-645908-5631
3510,3305,146,2024-08-02,37,260.0,9620.0,0.0,9620.0,,Cheque,Modern Trade,INV-029881-6157
3556,3348,113,2024-08-17,300,210.0,63000.0,0.0,63000.0,,Credit,Modern Trade,INV-057798-2738
3576,3437,154,2024-08-03,146,100.0,14600.0,0.0,14600.0,,UPI,General Trade,INV-561782-2150
3578,3339,132,2024-08-19,979,90.0,88110.0,0.0,88110.0,,Cash,E-commerce,INV-894217-2976
3581,3136,159,2024-08-10,588,35.0,20580.0,0.0,20580.0,,Cheque,E-commerce,INV-346382-3914
3582,3420,107,2024-08-16,237,120.0,28440.0,0.0,28440.0,,Cheque,Modern Trade,INV-022752-8777
3604,3493,150,2024-08-27,1944,150.0,291600.0,0.0,291600.0,,UPI,Modern Trade,INV-394929-6661
3622,3064,155,2024-08-11,11,20.0,220.0,0.0,220.0,,Cheque,General Trade,INV-826807-2081
3703,3282,132,2024-08-26,19,90.0,1710.0,0.0,1710.0,,Credit,General Trade,INV-908081-5399
3759,3097,107,2024-08-25,1163,120.0,139560.0,0.0,139560.0,,Bank Transfer,Modern Trade,INV-618176-2075
3793,3262,155,2024-08-12,1376,20.0,27520.0,0.0,27520.0,,Bank Transfer,Wholesale Distributor,INV-405229-1516
3806,3429,146,2024-08-20,183,260.0,47580.0,0.0,47580.0,,Cash,E-commerce,INV-988356-5646
3816,3311,109,2024-08-20,1538,190.0,292220.0,0.0,292220.0,,Bank Transfer,Modern Trade,INV-908873-0030
3831,3191,118,2024-08-12,1397,195.0,272415.0,0.0,272415.0,,Bank Transfer,Modern Trade,INV-233830-8253
3873,3064,107,2024-08-16,81,120.0,9720.0,0.0,9720.0,,Cash,General Trade,INV-268598-5937
3882,3451,150,2024-08-28,1539,150.0,230850.0,0.0,230850.0,,Bank Transfer,E-commerce,INV-884818-3811
3898,3323,111,2024-08-07,1891,450.0,850950.0,0.0,850950.0,,UPI,E-commerce,INV-841864-7980
3917,3275,137,2024-08-15,1745,95.0,165775.0,0.0,165775.0,,Cheque,Modern Trade,INV-161466-5073
3944,3156,151,2024-08-24,158,199.0,31442.0,0.0,31442.0,,Cash,General Trade,INV-626240-0208
3972,3060,113,2024-08-17,854,210.0,179340.0,0.0,179340.0,,Cash,Modern Trade,INV-371285-4188
4014,3059,119,2024-08-29,2317,180.0,417060.0,0.0,417060.0,,Cash,Wholesale Distributor,INV-437657-2487
4016,3288,143,2024-08-04,116,120.0,13920.0,0.0,13920.0,,UPI,General Trade,INV-634881-0976
4017,3352,151,2024-08-22,248,199.0,49352.0,0.0,49352.0,,Bank Transfer,Modern Trade,INV-046133-5047
4021,3381,128,2024-08-06,1741,398.0,692918.0,0.0,692918.0,,Cheque,Modern Trade,INV-951043-7234
4036,3315,109,2024-08-17,50,190.0,9500.0,0.0,9500.0,,Cash,General Trade,INV-301864-4523
4056,3134,152,2024-08-13,460,255.0,117300.0,0.0,117300.0,,Cash,Modern Trade,INV-037210-7064
4106,3391,105,2024-08-10,1896,35.0,66360.0,0.0,66360.0,,UPI,Modern Trade,INV-681708-3588
4144,3451,101,2024-08-18,693,5.0,3465.0,0.0,3465.0,,Bank Transfer,E-commerce,INV-711460-6979
4249,3266,106,2024-08-26,1212,55.0,66660.0,0.0,66660.0,,Credit,Wholesale Distributor,INV-781729-5325
4331,3477,134,2024-08-24,263,290.0,76270.0,0.0,76270.0,,UPI,E-commerce,INV-766710-7759
4356,3199,158,2024-08-03,2012,30.0,60360.0,0.0,60360.0,,Credit,Wholesale Distributor,INV-555784-1125
4395,3434,155,2024-08-10,1579,20.0,31580.0,0.0,31580.0,,Credit,Modern Trade,INV-522961-0514
4414,3247,108,2024-08-02,764,160.0,122240.0,0.0,122240.0,,Cash,Modern Trade,INV-900669-5848
4416,3312,157,2024-08-04,447,30.0,13410.0,0.0,13410.0,,Bank Transfer,E-commerce,INV-554330-4565
4426,3096,138,2024-08-30,548,120.0,65760.0,0.0,65760.0,,Bank Transfer,Modern Trade,INV-119602-6953
4432,3171,120,2024-08-30,1388,20.0,27760.0,0.0,27760.0,,Bank Transfer,Modern Trade,INV-615337-9338
4483,3160,137,2024-08-17,438,95.0,41610.0,0.0,41610.0,,Credit,Modern Trade,INV-207081-4020
4484,3050,135,2024-08-07,1847,188.55,461750.0,113498.15,348251.85,502.0,Credit,Modern Trade,INV-104290-3239
4531,3408,157,2024-08-03,1735,30.0,52050.0,0.0,52050.0,,Bank Transfer,Modern Trade,INV-175189-3028
4573,3082,147,2024-08-02,157,280.0,43960.0,0.0,43960.0,,Credit,General Trade,INV-966189-3468
4652,3319,111,2024-08-14,1737,450.0,781650.0,0.0,781650.0,,Bank Transfer,E-commerce,INV-986785-6204
4656,3342,104,2024-08-24,630,18.0,11340.0,0.0,11340.0,,Credit,Wholesale Distributor,INV-962139-4680
4669,3047,149,2024-08-13,1438,150.0,215700.0,0.0,215700.0,,Cash,Modern Trade,INV-381263-1879
4674,3432,139,2024-08-19,1660,40.0,66400.0,0.0,66400.0,,UPI,Modern Trade,INV-473413-9770
4740,3263,155,2024-08-14,2720,20.0,54400.0,0.0,54400.0,,Bank Transfer,Wholesale Distributor,INV-882950-9141
4741,3219,162,2024-08-24,1017,300.0,305100.0,0.0,305100.0,,Credit,Modern Trade,INV-437409-3026
4742,3194,102,2024-08-25,1909,8.0,15272.0,0.0,15272.0,,Credit,Wholesale Distributor,INV-269555-3397
4744,3439,123,2024-08-10,1273,60.0,76380.0,0.0,76380.0,,UPI,Wholesale Distributor,INV-790476-2335
4747,3195,140,2024-08-16,1991,95.0,189145.0,0.0,189145.0,,UPI,Modern Trade,INV-859257-9336
4775,3020,161,2024-08-21,1638,80.0,131040.0,0.0,131040.0,,Credit,Modern Trade,INV-323775-9444
4789,3104,161,2024-08-11,447,80.0,35760.0,0.0,35760.0,,Credit,Modern Trade,INV-454529-8754
4839,3070,151,2024-08-17,371,199.0,73829.0,0.0,73829.0,,Credit,Modern Trade,INV-182883-2976
4844,3233,138,2024-08-23,127,120.0,15240.0,0.0,15240.0,,Cheque,General Trade,INV-151371-9790
4863,3271,136,2024-08-30,1578,40.0,63120.0,0.0,63120.0,,UPI,Modern Trade,INV-452046-6078
4880,3126,150,2024-08-28,78,150.0,11700.0,0.0,11700.0,,Credit,E-commerce,INV-097573-5247
4885,3225,105,2024-08-23,287,35.0,10045.0,0.0,10045.0,,Cash,E-commerce,INV-639363-9925
4902,3191,127,2024-08-20,299,380.0,113620.0,0.0,113620.0,,Credit,Modern Trade,INV-353673-3729
4905,3482,116,2024-08-29,181,75.0,13575.0,0.0,13575.0,,Bank Transfer,General Trade,INV-404985-7505
4983,3465,122,2024-08-29,428,205.0,87740.0,0.0,87740.0,,Cash,Wholesale Distributor,INV-747341-5631
5020,3277,151,2024-08-31,1105,199.0,219895.0,0.0,219895.0,,Cash,Modern Trade,INV-717439-7320
5119,3169,140,2024-08-30,915,95.0,86925.0,0.0,86925.0,,Cheque,Modern Trade,INV-731963-3241
5125,3405,129,2024-08-08,86,50.0,4300.0,0.0,4300.0,,Cash,General Trade,INV-296310-6684
5153,3404,103,2024-08-29,151,12.0,1812.0,0.0,1812.0,,Cash,General Trade,INV-691150-2995
5171,3451,138,2024-08-15,946,120.0,113520.0,0.0,113520.0,,Cash,E-commerce,INV-834281-8220
5179,3242,152,2024-08-12,1365,255.0,348075.0,0.0,348075.0,,Bank Transfer,Modern Trade,INV-904546-9122
5186,3216,110,2024-08-30,176,280.0,49280.0,0.0,49280.0,,Cash,General Trade,INV-545459-8887
5216,3341,160,2024-08-04,81,45.0,3645.0,0.0,3645.0,,Credit,General Trade,INV-684930-0566
5220,3247,156,2024-08-23,1001,220.0,220220.0,0.0,220220.0,,UPI,Modern Trade,INV-979710-8602
5264,3022,149,2024-08-20,103,150.0,15450.0,0.0,15450.0,,Cash,Modern Trade,INV-151155-6325
5300,3395,147,2024-08-25,740,280.0,207200.0,0.0,207200.0,,Cheque,E-commerce,INV-091417-0896
5318,3377,117,2024-08-31,81,140.0,11340.0,0.0,11340.0,,UPI,Modern Trade,INV-535614-8938
5360,3046,119,2024-08-20,173,180.0,31140.0,0.0,31140.0,,Cheque,General Trade,INV-153384-3578
5363,3117,102,2024-08-05,320,8.0,2560.0,0.0,2560.0,,Bank Transfer,General Trade,INV-932351-5787
5380,3349,147,2024-08-12,51,280.0,14280.0,0.0,14280.0,,Cash,Modern Trade,INV-860197-1423
5391,3396,133,2024-08-31,870,180.0,156600.0,0.0,156600.0,,Bank Transfer,E-commerce,INV-516920-3649
5392,3030,125,2024-08-27,2213,272.37,774550.0,171795.19,602754.81,512.0,Cash,Wholesale Distributor,INV-653762-1382
5397,3067,115,2024-08-23,489,20.0,9780.0,0.0,9780.0,,Bank Transfer,Modern Trade,INV-107442-2343
5399,3258,147,2024-08-19,143,280.0,40040.0,0.0,40040.0,,Cheque,General Trade,INV-079694-4273
5404,3218,158,2024-08-01,608,30.0,18240.0,0.0,18240.0,,UPI,Modern Trade,INV-815653-7880
5420,3283,138,2024-08-08,14,120.0,1680.0,0.0,1680.0,,UPI,General Trade,INV-568168-6313
5428,3255,135,2024-08-14,1813,188.55,453250.0,111408.85,341841.15,502.0,UPI,Modern Trade,INV-657835-9631
5521,3046,120,2024-08-17,146,20.0,2920.0,0.0,2920.0,,Bank Transfer,General Trade,INV-136365-8217
5559,3135,117,2024-08-28,1560,140.0,218400.0,0.0,218400.0,,Cash,Modern Trade,INV-939459-2380
5580,3203,148,2024-08-21,1919,190.0,364610.0,0.0,364610.0,,Credit,Modern Trade,INV-120888-4558
5598,3467,144,2024-08-11,128,125.0,16000.0,0.0,16000.0,,Bank Transfer,E-commerce,INV-974950-4431
5628,3289,135,2024-08-25,777,188.55,194250.0,47746.65,146503.35,502.0,Credit,E-commerce,INV-617845-7552
5629,3395,137,2024-08-28,1716,95.0,163020.0,0.0,163020.0,,Cheque,E-commerce,INV-816082-7642
5642,3279,129,2024-08-01,116,50.0,5800.0,0.0,5800.0,,Cheque,E-commerce,INV-959606-7891
5671,3198,152,2024-08-24,1858,255.0,473790.0,0.0,473790.0,,Credit,Modern Trade,INV-389077-4204
5702,3293,142,2024-08-03,89,95.0,8455.0,0.0,8455.0,,Bank Transfer,General Trade,INV-945132-4880
5714,3372,115,2024-08-20,359,20.0,7180.0,0.0,7180.0,,Bank Transfer,General Trade,INV-939577-9947
5718,3343,153,2024-08-06,353,25.0,8825.0,0.0,8825.0,,Bank Transfer,General Trade,INV-617711-7730
5723,3263,161,2024-08-01,2375,80.0,190000.0,0.0,190000.0,,Bank Transfer,Wholesale Distributor,INV-219455-3396
5778,3379,132,2024-08-27,154,90.0,13860.0,0.0,13860.0,,Cash,General Trade,INV-804861-8424
5831,3143,122,2024-08-31,1201,205.0,246205.0,0.0,246205.0,,Cheque,Modern Trade,INV-332205-9001
5900,3321,142,2024-08-01,108,95.0,10260.0,0.0,10260.0,,Cheque,General Trade,INV-059780-2181
5914,3186,161,2024-08-27,1965,80.0,157200.0,0.0,157200.0,,Cheque,Wholesale Distributor,INV-637454-3959
5972,3395,161,2024-08-15,1327,80.0,106160.0,0.0,106160.0,,Cash,E-commerce,INV-288197-5742
6052,3227,139,2024-08-26,567,40.0,22680.0,0.0,22680.0,,Credit,Modern Trade,INV-727553-2449
6071,3482,161,2024-08-15,149,80.0,11920.0,0.0,11920.0,,Cheque,General Trade,INV-365365-4810
6099,3486,101,2024-08-03,150,5.0,750.0,0.0,750.0,,Cash,General Trade,INV-120377-3446
6164,3385,148,2024-08-12,349,190.0,66310.0,0.0,66310.0,,Credit,Modern Trade,INV-309487-9390
6196,3428,124,2024-08-31,172,180.0,30960.0,0.0,30960.0,,Bank Transfer,General Trade,INV-762807-0241
6219,3224,143,2024-08-22,512,120.0,61440.0,0.0,61440.0,,Bank Transfer,Wholesale Distributor,INV-237023-2630
6222,3407,120,2024-08-02,89,20.0,1780.0,0.0,1780.0,,Bank Transfer,General Trade,INV-149955-1381
6250,3166,116,2024-08-07,781,75.0,58575.0,0.0,58575.0,,Bank Transfer,Modern Trade,INV-797071-4646
6284,3428,102,2024-08-06,114,8.0,912.0,0.0,912.0,,Cash,General Trade,INV-672838-8339
6307,3145,112,2024-08-05,73,205.0,14965.0,0.0,14965.0,,UPI,General Trade,INV-457145-4275
6336,3011,158,2024-08-18,88,30.0,2640.0,0.0,2640.0,,Cash,General Trade,INV-370280-4574
6345,3015,145,2024-08-09,504,250.0,126000.0,0.0,126000.0,,Cheque,Wholesale Distributor,INV-384663-7123
