feedback_id,retailer_id,product_id,sale_id,feedback_date,feedback_type,channel,sentiment,description,status,resolution_details
308,3311,160.0,4240,2024-02-18,Order Accuracy,Sales Rep,Neutral,Nisi laboriosam maxime nisi soluta vel nostrum magnam minus reprehenderit.,In Progress,
310,3089,138.0,4264,2024-02-03,Order Accuracy,Whatsapp,Positive,Assumenda suscipit eaque id earum explicabo quod saepe ipsum veniam qui veniam cupiditate possimus.,Resolved,Et sit explicabo explicabo qui dolores harum maiores iste officiis.
314,3339,113.0,4322,2024-02-17,Delivery Issue,Distributor Portal,Negative,Alias unde reprehenderit repellat commodi nisi repellat sed numquam odio alias cumque.,In Progress,
323,3473,,4435,2024-02-17,Delivery Issue,Distributor Portal,Positive,Consectetur expedita totam nulla libero repellat iure odit veritatis.,Resolved,Quaerat quo vitae recusandae laudantium accusamus veritatis.
327,3197,140.0,4478,2024-02-06,Sales Service,Whatsapp,Negative,Mollitia enim velit sapiente dolor veniam ex architecto neque libero id tenetur labore commodi nobis iure magni fugiat.,In Progress,
357,3247,137.0,4895,2024-02-14,Delivery Issue,Phone,Positive,Unde doloribus tempore necessitatibus aliquam maxime incidunt veritatis itaque iure sint mollitia accusantium.,Escalated,
359,3453,,4907,2024-02-20,Delivery Issue,Sales Rep,Neutral,Quae fugit recusandae sit ab quas aspernatur odio ipsa eos vel minus porro rem impedit hic minima quia.,Open,
385,3377,155.0,5276,2024-02-21,Sales Service,Distributor Portal,Neutral,Excepturi corrupti quo natus quae at dolorum dolore possimus recusandae quia nulla molestiae laboriosam id facere.,In Progress,
408,3260,113.0,5576,2024-02-19,Delivery Issue,Sales Rep,Negative,Voluptate ratione porro mollitia architecto delectus explicabo dolorem doloremque soluta laudantium ratione dicta.,Escalated,
424,3287,113.0,5828,2024-02-27,Order Accuracy,Distributor Portal,Positive,Aliquid quibusdam cumque ex maxime possimus illum deleniti tempora porro ducimus culpa ipsa asperiores maiores iusto id.,Closed,Explicabo sunt molestiae excepturi quae reiciendis enim ex porro dignissimos facilis sequi dolorum.
460,3286,112.0,6357,2024-02-29,Sales Service,Phone,Negative,Corrupti molestiae corrupti aut quidem nulla occaecati magni tempora quod ad minus blanditiis sunt inventore odit.,Open,
521,3399,155.0,7108,2024-02-01,Complaint,Distributor Portal,Neutral,Odio dolore quod officia accusantium exercitationem natus aperiam occaecati voluptatibus voluptate suscipit dolorum omnis esse voluptatibus exercitationem ipsam atque mollitia quisquam.,Closed,Quod optio voluptatum rem aut adipisci temporibus blanditiis neque aliquam vero reprehenderit praesentium.
564,3325,145.0,7838,2024-02-18,Product Suggestion,Sales Rep,Positive,Nobis placeat nesciunt quasi veniam assumenda accusamus esse repudiandae.,Open,
584,3305,142.0,8038,2024-02-20,Query,Whatsapp,Neutral,In numquam incidunt quaerat eum labore facere quos quam cumque autem ab.,Resolved,Iusto deleniti doloremque et placeat soluta at maxime nulla impedit laudantium.
594,3429,101.0,8104,2024-02-14,Order Accuracy,Whatsapp,Negative,Recusandae officiis dignissimos neque inventore labore necessitatibus ipsa eaque delectus doloribus porro ad veritatis pariatur.,Closed,Iusto consequatur possimus saepe magni autem unde enim.
617,3065,,8353,2024-02-09,Product Suggestion,Whatsapp,Neutral,A ullam natus similique fugiat non necessitatibus nulla ipsum totam natus velit perferendis molestias reiciendis nemo laboriosam.,Resolved,Voluptas eius ea molestias rem nobis consectetur omnis earum pariatur.
642,3311,120.0,8739,2024-02-20,Delivery Issue,Distributor Portal,Neutral,Recusandae velit nulla porro ipsam nemo nesciunt amet vitae porro iure occaecati impedit laboriosam doloribus veritatis.,Resolved,Harum minima voluptatum odit accusamus minus necessitatibus labore inventore similique quaerat nulla.
654,3157,125.0,8907,2024-02-23,Order Accuracy,Phone,Neutral,Occaecati aspernatur sequi quibusdam mollitia architecto debitis temporibus facere quibusdam consequatur ipsa voluptate corrupti labore occaecati architecto vel.,Resolved,Exercitationem distinctio neque ipsa nulla necessitatibus.
662,3303,102.0,8984,2024-02-15,Sales Service,Whatsapp,Positive,Mollitia expedita doloremque quo modi eligendi omnis dolor aperiam vel quas corporis optio doloribus consequuntur sapiente magni aliquam.,Escalated,
699,3091,114.0,9372,2024-02-21,Query,Whatsapp,Negative,Quasi nemo esse aperiam odio aperiam in doloribus excepturi corrupti ut quae iusto illum consectetur eveniet.,Closed,Alias commodi molestias dolore odio explicabo laboriosam repellat placeat veritatis suscipit.
750,3120,103.0,10034,2024-02-05,Sales Service,Phone,Negative,Beatae quidem alias amet ab ducimus eius eum corporis doloribus sint illum commodi possimus ad laboriosam excepturi fuga.,Resolved,Et inventore maxime molestias perferendis quos dicta et.
777,3217,125.0,10471,2024-02-25,Query,Email,Neutral,Voluptas consequuntur quos incidunt optio fuga fugiat magnam omnis ipsa in facilis quis.,Escalated,
784,3172,126.0,10575,2024-02-06,Delivery Issue,Distributor Portal,Positive,Harum sit labore cumque repellendus eum doloremque beatae nostrum numquam cumque recusandae officia fugit.,In Progress,
